id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,taxon_id
9143986,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-13 20:02:38 +0530,2020-12-01 19:12:47 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9143986,https://inaturalist-open-data.s3.amazonaws.com/photos/12361401/medium.jpeg?1513175454,NA,4,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Scarlet Skimmer,Crocothemis servilia,Common Scarlet,52055
9143992,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-13 20:04:31 +0530,2020-07-19 09:07:11 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9143992,https://inaturalist-open-data.s3.amazonaws.com/photos/12361421/medium.jpeg?1513175590,NA,2,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Grenadier,Agrionoptera insignis,Grenadier,149172
9144000,2017/12/03,2017-12-03,NA,Singapore,51342,big-simonchan,2017-12-13 20:06:06 +0530,2020-12-01 19:39:06 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9144000,https://inaturalist-open-data.s3.amazonaws.com/photos/12361430/medium.jpeg?1513175707,NA,4,0,FALSE,NA,"Mount Serapong, Singapore",1.2508333,103.8338889,2169,2169,FALSE,NA,NA,Scarlet Skimmer,Crocothemis servilia,Common Scarlet,52055
9144025,2017/12/02,2017-12-02,NA,Singapore,51342,big-simonchan,2017-12-13 20:12:08 +0530,2020-07-19 09:07:09 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9144025,https://inaturalist-open-data.s3.amazonaws.com/photos/12361469/medium.jpeg?1513176072,NA,2,0,FALSE,NA,"Mount Embiah, Singapore",1.2569444,103.8147222,2169,2169,FALSE,NA,NA,Grenadier,Agrionoptera insignis,Grenadier,149172
9144034,2017/12/02,2017-12-02,NA,Singapore,51342,big-simonchan,2017-12-13 20:13:53 +0530,2020-09-13 20:16:25 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9144034,https://inaturalist-open-data.s3.amazonaws.com/photos/12361479/medium.jpeg?1513176167,NA,3,0,FALSE,NA,"Sentosa Cove, Singapore",1.2448186,103.8410583,1066,1066,FALSE,NA,NA,Peacock Pansy,Junonia almana,Peacock Pansy,51654
9144047,2017/12/13,2017-12-13,NA,Singapore,51342,big-simonchan,2017-12-13 20:16:55 +0530,2019-07-04 21:24:26 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9144047,https://inaturalist-open-data.s3.amazonaws.com/photos/12361501/medium.jpeg?1513176329,NA,2,0,FALSE,NA,Singapore,1.2477073,103.8240713,212,212,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Oriental Plains Cupid,130774
9144058,2017/12/13,2017-12-13,NA,Singapore,51342,big-simonchan,2017-12-13 20:18:30 +0530,2020-10-08 21:41:35 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9144058,https://inaturalist-open-data.s3.amazonaws.com/photos/12361508/medium.jpeg?1513176439,NA,3,0,FALSE,NA,Singapore,1.2477073,103.8240713,212,212,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Oriental Plains Cupid,130774
9144064,2017/12/13 10:48 PM +08,2017-12-13,2017-12-13 20:18:00 +0530,Singapore,51342,big-simonchan,2017-12-13 20:19:47 +0530,2020-03-22 15:44:23 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9144064,https://inaturalist-open-data.s3.amazonaws.com/photos/12361510/medium.png?1513176543,NA,2,0,FALSE,NA,"Southern Islands, Singapore",1.2475577544,103.8244056702,31,31,FALSE,NA,NA,Common Tiger,Danaus genutia genutia,Common Tiger,358977
9144084,2017/12/13,2017-12-13,NA,Singapore,51342,big-simonchan,2017-12-13 20:26:09 +0530,2020-09-05 07:06:40 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9144084,https://inaturalist-open-data.s3.amazonaws.com/photos/12361543/medium.jpeg?1513176896,NA,3,0,FALSE,NA,Singapore,1.248083,103.827293,212,212,FALSE,NA,NA,Common Baron,Euthalia aconthea,Common Baron,51586
9144092,2017/12/13,2017-12-13,NA,Singapore,51342,big-simonchan,2017-12-13 20:27:49 +0530,2020-08-24 20:42:48 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9144092,https://inaturalist-open-data.s3.amazonaws.com/photos/12361552/medium.jpeg?1513176993,NA,2,0,FALSE,NA,"1 The Knolls Sentosa Singapore, Singapore 098297",1.2494624,103.8246538,212,212,FALSE,NA,NA,Plain Nawab,Polyura hebe plautus,Plain Nawab,550856
9144095,2017/12/13,2017-12-13,NA,Singapore,51342,big-simonchan,2017-12-13 20:29:23 +0530,2020-07-17 19:33:17 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9144095,https://inaturalist-open-data.s3.amazonaws.com/photos/12361565/medium.jpeg?1513177096,NA,3,0,FALSE,NA,Singapore,1.248083,103.827293,212,212,FALSE,NA,NA,Common Palmfly,Elymnias hypermnestra beatrice,Common Palmfly,1093570
9144100,2017/12/13,2017-12-13,NA,Singapore,51342,big-simonchan,2017-12-13 20:31:10 +0530,2019-07-04 21:24:24 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9144100,https://inaturalist-open-data.s3.amazonaws.com/photos/12361577/medium.jpeg?1513177194,NA,2,0,FALSE,NA,Singapore,1.248083,103.827293,212,212,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Oriental Plains Cupid,130774
9144110,2017/12/13,2017-12-13,NA,Singapore,51342,big-simonchan,2017-12-13 20:32:33 +0530,2021-01-07 05:27:22 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9144110,https://inaturalist-open-data.s3.amazonaws.com/photos/12361587/medium.jpeg?1513177302,NA,3,0,FALSE,NA,Singapore,1.2477073,103.8240713,212,212,FALSE,NA,NA,Sultan,Camacinia gigantea,Sultan,96505
9144125,2017/12/13,2017-12-13,NA,Singapore,51342,big-simonchan,2017-12-13 20:34:33 +0530,2018-10-10 20:35:40 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9144125,https://inaturalist-open-data.s3.amazonaws.com/photos/12361607/medium.jpeg?1513177381,NA,1,0,FALSE,NA,Singapore,1.2477073,103.8240713,212,212,FALSE,NA,NA,Phaedyma columella singa,Phaedyma columella singa,Short Banded Sailer,546347
9144139,2017/12/13,2017-12-13,NA,Singapore,51342,big-simonchan,2017-12-13 20:36:11 +0530,2020-09-12 14:35:48 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9144139,https://inaturalist-open-data.s3.amazonaws.com/photos/12361626/medium.jpeg?1513177504,NA,2,0,FALSE,NA,"1 The Knolls Sentosa Singapore, Singapore 098297",1.2494624,103.8246538,212,212,FALSE,NA,NA,Spotted Flitter,Zographetus doxus,Spotted Flitter,429779
9144161,2017/12/13,2017-12-13,NA,Singapore,51342,big-simonchan,2017-12-13 20:39:29 +0530,2019-07-04 21:24:23 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9144161,https://inaturalist-open-data.s3.amazonaws.com/photos/12361653/medium.jpeg?1513177689,NA,2,0,FALSE,NA,"1 The Knolls Sentosa Singapore, Singapore 098297",1.2494624,103.8246538,212,212,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Oriental Plains Cupid,130774
9144193,2017/12/13,2017-12-13,NA,Singapore,51342,big-simonchan,2017-12-13 20:45:03 +0530,2020-06-07 07:30:43 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9144193,https://inaturalist-open-data.s3.amazonaws.com/photos/12361686/medium.jpeg?1513178042,NA,2,0,FALSE,NA,"1 The Knolls Sentosa Singapore, Singapore 098297",1.2494624,103.8246538,212,212,FALSE,NA,NA,Chocolate Pansy,Junonia hedonia ida,Chocolate Pansy,356078
9144205,2017/12/13,2017-12-13,NA,Singapore,51342,big-simonchan,2017-12-13 20:46:40 +0530,2020-07-24 16:01:53 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9144205,https://inaturalist-open-data.s3.amazonaws.com/photos/12361721/medium.jpeg?1513178136,NA,3,0,FALSE,NA,Singapore,1.2477073,103.8240713,212,212,FALSE,NA,NA,Twister,Tholymis tillarga,White-barred Duskhawk,114098
9144213,2017/12/13,2017-12-13,NA,Singapore,51342,big-simonchan,2017-12-13 20:48:09 +0530,2020-07-27 20:54:56 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9144213,https://inaturalist-open-data.s3.amazonaws.com/photos/12361742/medium.jpeg?1513178232,NA,2,0,FALSE,NA,Singapore,1.2477073,103.8240713,212,212,FALSE,NA,NA,Asiatic Blood Tail,Lathrecista asiatica,Scarlet Grenadier,104104
9144226,2017/12/13,2017-12-13,NA,Singapore,51342,big-simonchan,2017-12-13 20:49:44 +0530,2020-08-30 19:18:50 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9144226,https://inaturalist-open-data.s3.amazonaws.com/photos/12361754/medium.jpeg?1513178321,NA,2,0,FALSE,NA,Singapore,1.248083,103.827293,212,212,FALSE,NA,NA,Indian Common Mormon,Papilio polytes romulus,Indian Common Mormon Swallowtail,354661
9144236,2017/12/13,2017-12-13,NA,Singapore,51342,big-simonchan,2017-12-13 20:51:07 +0530,2020-12-01 19:38:54 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9144236,https://inaturalist-open-data.s3.amazonaws.com/photos/12361769/medium.jpeg?1513178409,NA,3,0,FALSE,NA,Singapore,1.2441253,103.8273683,212,212,FALSE,NA,NA,Scarlet Skimmer,Crocothemis servilia,Common Scarlet,52055
9144250,2017/12/13,2017-12-13,NA,Singapore,51342,big-simonchan,2017-12-13 20:53:27 +0530,2020-12-01 19:38:43 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9144250,https://inaturalist-open-data.s3.amazonaws.com/photos/12361796/medium.jpeg?1513178531,NA,3,0,FALSE,NA,Singapore,1.2441253,103.8273683,212,212,FALSE,NA,NA,Scarlet Skimmer,Crocothemis servilia,Common Scarlet,52055
9144262,2017/12/13,2017-12-13,NA,Singapore,51342,big-simonchan,2017-12-13 20:54:48 +0530,2018-01-04 21:23:20 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9144262,https://inaturalist-open-data.s3.amazonaws.com/photos/12361811/medium.jpeg?1513178638,NA,1,0,FALSE,NA,Singapore,1.2441253,103.8273683,212,212,FALSE,NA,NA,Ciliate Blue,Anthene emolus goberus,Ciliate Blue,551990
9144278,2017/12/13,2017-12-13,NA,Singapore,51342,big-simonchan,2017-12-13 20:58:27 +0530,2021-01-06 12:06:57 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9144278,https://inaturalist-open-data.s3.amazonaws.com/photos/12361861/medium.jpeg?1513178853,NA,4,0,FALSE,NA,"1 The Knolls Sentosa Singapore, Singapore 098297",1.2494624,103.8246538,212,212,FALSE,NA,NA,Common Parasol,Neurothemis fluctuans,Common Parasol,107002
9362587,2018/01/04 4:43 AM +08,2018-01-04,2018-01-04 02:13:00 +0530,Singapore,514269,marcelfinlay,2018-01-04 18:52:29 +0530,2018-01-05 11:30:00 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9362587,https://inaturalist-open-data.s3.amazonaws.com/photos/12710907/medium.jpg?1515072106,bengalense?,1,0,FALSE,NA,"Southern Islands, Singapore",1.258924293,103.8088309765,8,8,FALSE,NA,NA,Chalybion bengalense,Chalybion bengalense,Oriental Mud-dauber Wasp,356075
9558382,2018-01-21,2018-01-21,NA,Singapore,51342,big-simonchan,2018-01-22 08:55:45 +0530,2019-10-29 20:26:49 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9558382,https://inaturalist-open-data.s3.amazonaws.com/photos/13043437/medium.jpeg?1516589205,Palawan beach,1,0,FALSE,NA,palawan beach sentosa,1.248215,103.822592,66,66,FALSE,NA,NA,Common Mime Form Dissimilis,Papilio clytia dissimilis,NA,319073
9558383,2018-01-21,2018-01-21,NA,Singapore,51342,big-simonchan,2018-01-22 08:55:45 +0530,2020-06-27 12:04:32 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9558383,https://inaturalist-open-data.s3.amazonaws.com/photos/13043720/medium.jpeg?1516589611,Palawan beach,2,0,FALSE,NA,palawan beach sentosa,1.248278,103.822537,453,453,FALSE,NA,NA,Green Baron,Euthalia adonia pinwilli,The Green Baron,429747
9558384,2018-01-21,2018-01-21,NA,Singapore,51342,big-simonchan,2018-01-22 08:55:46 +0530,2019-08-15 19:14:30 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9558384,https://inaturalist-open-data.s3.amazonaws.com/photos/13043669/medium.jpeg?1516589502,tanjong beach,1,0,FALSE,NA,tanjong beach sentosa,1.243299,103.828128,66,66,FALSE,NA,NA,Common Banded Awl,Hasora chromus,Common Banded Awl,306860
9558385,2018-01-21,2018-01-21,NA,Singapore,51342,big-simonchan,2018-01-22 08:55:46 +0530,2020-08-16 18:59:49 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9558385,https://inaturalist-open-data.s3.amazonaws.com/photos/13043770/medium.jpeg?1516589709,on the way to Palawan beach,2,0,FALSE,NA,palawan beach sentosa,1.248278,103.822537,453,453,FALSE,NA,NA,Spine-tufted Skimmer,Orthetrum chrysis,Spine-tufted Skimmer,107952
9558386,2018-01-21,2018-01-21,NA,Singapore,51342,big-simonchan,2018-01-22 08:55:47 +0530,2020-12-09 19:35:44 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9558386,https://inaturalist-open-data.s3.amazonaws.com/photos/13043877/medium.jpeg?1516589911,on the way to Palawan beach,4,1,FALSE,NA,palawan beach sentosa,1.248278,103.822537,453,453,FALSE,NA,NA,Tramea transmarina euryale,Tramea transmarina euryale,Saddlebag Glider,358592
9558387,2018-01-21,2018-01-21,NA,Singapore,51342,big-simonchan,2018-01-22 08:55:47 +0530,2020-12-09 19:36:48 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9558387,https://inaturalist-open-data.s3.amazonaws.com/photos/13043935/medium.jpeg?1516590020,Palawan beach,4,1,FALSE,NA,palawan beach sentosa,1.248278,103.822537,453,453,FALSE,NA,NA,Tramea transmarina euryale,Tramea transmarina euryale,Saddlebag Glider,358592
9558388,2018-01-21,2018-01-21,NA,Singapore,51342,big-simonchan,2018-01-22 08:55:47 +0530,2020-06-06 13:57:12 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9558388,https://inaturalist-open-data.s3.amazonaws.com/photos/13044007/medium.jpeg?1516590247,capella hotel,2,0,FALSE,NA,capella hotel sentosa,1.24942,103.824658,33,33,FALSE,NA,NA,Painted Jezebel,Delias hyparete metarete,Painted Jezebel,429731
9558390,2018/01/21 12:01 AM +0730,2018-01-21,2018-01-20 22:01:00 +0530,Singapore,51342,big-simonchan,2018-01-22 08:55:48 +0530,2018-01-28 05:32:36 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9558390,https://inaturalist-open-data.s3.amazonaws.com/photos/13044042/medium.jpeg?1516590362,capella hotel,1,0,FALSE,NA,"capella hotel Sentosa, Singapore",1.249462,103.824654,2343,2343,FALSE,NA,NA,Centaur Oakblue,Arhopala centaurus nakula,Centaur Oakblue,552000
9558391,2018/01/21 12:00 AM +0730,2018-01-21,2018-01-20 22:00:00 +0530,Singapore,51342,big-simonchan,2018-01-22 08:55:48 +0530,2019-08-10 18:57:02 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9558391,https://inaturalist-open-data.s3.amazonaws.com/photos/13044070/medium.jpeg?1516590475,Capella Hotel backyard,1,0,FALSE,NA,"1 The Knolls Capella Singapore, Singapore 098297",1.249356,103.824343,212,212,FALSE,NA,NA,Common Dartlet,Oriens gola pseudolus,Common Dartlet,551828
9558392,2018/01/21 12:00 AM +0730,2018-01-21,2018-01-20 22:00:00 +0530,Singapore,51342,big-simonchan,2018-01-22 08:55:48 +0530,2021-03-10 03:20:36 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9558392,https://inaturalist-open-data.s3.amazonaws.com/photos/13044093/medium.jpeg?1516590557,opp so spa,3,1,FALSE,NA,so spa sentosa,1.248305,103.826514,33,33,FALSE,NA,NA,Mycalesis mineus,Mycalesis mineus,Dark-branded Bushbrown,133717
9558393,2018/01/21 12:00 AM +0730,2018-01-21,2018-01-20 22:00:00 +0530,Singapore,51342,big-simonchan,2018-01-22 08:55:49 +0530,2020-09-05 07:03:20 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9558393,https://inaturalist-open-data.s3.amazonaws.com/photos/13044113/medium.jpeg?1516590667,opp So Spa,3,0,FALSE,NA,Singapore,1.248083,103.827293,212,212,FALSE,NA,NA,Common Baron,Euthalia aconthea,Common Baron,51586
9558394,2018/01/21 12:00 AM +0730,2018-01-21,2018-01-20 22:00:00 +0530,Singapore,51342,big-simonchan,2018-01-22 08:55:49 +0530,2021-03-10 06:31:01 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9558394,https://inaturalist-open-data.s3.amazonaws.com/photos/13044134/medium.jpeg?1516590728,so spa,3,0,FALSE,NA,so spa sentosa,1.248419,103.826537,66,66,FALSE,NA,NA,Yellow-striped Flutterer,Rhyothemis phyllis,Yellow-Barred Flutterer,149704
9558395,2018/01/21 12:01 AM +0730,2018-01-21,2018-01-20 22:01:00 +0530,Singapore,51342,big-simonchan,2018-01-22 08:55:49 +0530,2018-02-04 18:37:36 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9558395,https://inaturalist-open-data.s3.amazonaws.com/photos/13044156/medium.jpeg?1516590805,tanjong beach,1,0,FALSE,NA,tanjong beach sentosa,1.243285,103.828123,33,33,FALSE,NA,NA,Ciliate Blue,Anthene emolus goberus,Ciliate Blue,551990
9558396,2018/01/21 12:00 AM +0730,2018-01-21,2018-01-20 22:00:00 +0530,Singapore,51342,big-simonchan,2018-01-22 08:55:50 +0530,2020-09-05 07:02:59 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9558396,https://inaturalist-open-data.s3.amazonaws.com/photos/13044180/medium.jpeg?1516590922,Palawan beach,3,0,FALSE,NA,palawan beach sentosa,1.248278,103.822537,453,453,FALSE,NA,NA,Common Baron,Euthalia aconthea,Common Baron,51586
9558397,2018/01/21 12:00 AM +0730,2018-01-21,2018-01-20 22:00:00 +0530,Singapore,51342,big-simonchan,2018-01-22 08:55:50 +0530,2020-07-17 19:37:54 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9558397,https://inaturalist-open-data.s3.amazonaws.com/photos/13044192/medium.jpeg?1516590997,Capella hotel,3,0,FALSE,NA,capella hotel sentosa,1.249431,103.824604,33,33,FALSE,NA,NA,Common Palmfly,Elymnias hypermnestra beatrice,Common Palmfly,1093570
9558398,2018/01/21 12:00 AM +0730,2018-01-21,2018-01-20 22:00:00 +0530,Singapore,51342,big-simonchan,2018-01-22 08:55:51 +0530,2018-01-28 05:32:31 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9558398,https://inaturalist-open-data.s3.amazonaws.com/photos/13044211/medium.jpeg?1516591113,capella hotel,1,0,FALSE,NA,capella hotel sentosa,1.249462,103.824654,66,66,FALSE,NA,NA,Lesser Dart,Potanthus omaha,Lesser Dart,366195
9558401,2018/01/21 12:00 AM +0730,2018-01-21,2018-01-20 22:00:00 +0530,Singapore,51342,big-simonchan,2018-01-22 08:55:52 +0530,2020-06-16 19:27:47 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9558401,https://inaturalist-open-data.s3.amazonaws.com/photos/13044260/medium.jpeg?1516591432,Palawan beach,2,0,FALSE,NA,palawan beach sentosa,1.248278,103.822537,453,453,FALSE,NA,NA,Lesser Grass Blue,Zizina otis lampa,Lesser Grass Blue,549331
9558402,2018/01/21 12:00 AM +0730,2018-01-21,2018-01-20 22:00:00 +0530,Singapore,51342,big-simonchan,2018-01-22 08:55:52 +0530,2020-10-08 20:42:42 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9558402,https://inaturalist-open-data.s3.amazonaws.com/photos/13044276/medium.jpeg?1516591539,Pahlawan beach,3,0,FALSE,NA,Palawan Beach Sentosa,1.248278,103.822537,453,453,FALSE,NA,NA,Cycad Blue,Chilades pandava pandava,Oriental Plains Cupid,130774
9561075,2018/01/21 6:18 PM +0800,2018-01-21,2018-01-21 15:48:00 +0530,Australia/Perth,51342,big-simonchan,2018-01-22 15:58:36 +0530,2018-01-23 10:52:58 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9561075,https://inaturalist-open-data.s3.amazonaws.com/photos/13049106/medium.jpg?1516616454,capella hotel,1,0,FALSE,NA,"1 The Knolls, Sentosa Island, Singapore 098297",1.2494624,103.8246538,212,212,FALSE,NA,NA,Yellow Palm Dart,Cephrenes trichopepla,Yellow Palm Dart,465882
9561076,2018/01/21 11:35 AM +08,2018-01-21,2018-01-21 09:05:00 +0530,Singapore,51342,big-simonchan,2018-01-22 15:58:37 +0530,2020-07-23 17:44:49 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9561076,https://inaturalist-open-data.s3.amazonaws.com/photos/13049124/medium.jpg?1516616639,opp so spa,2,0,FALSE,NA,"30 Allanbrooke Rd, Singapore 099983",1.2484185,103.8265367,212,212,FALSE,NA,NA,Crimson Marsh Glider,Trithemis aurora,Crimson Dropwing,114466
9561077,2018/01/21 6:18 PM +0800,2018-01-21,2018-01-21 15:48:00 +0530,Australia/Perth,51342,big-simonchan,2018-01-22 15:58:38 +0530,2020-02-27 20:30:58 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9561077,https://inaturalist-open-data.s3.amazonaws.com/photos/13049143/medium.jpg?1516616735,on way to tanjong beach,0,0,FALSE,NA,"Southern Islands, Singapore",1.24447759,103.8274097443,61,61,FALSE,NA,NA,Common Grass Yellow,Eurema hecabe contubernalis,Common Grass Yellow,523656
9561078,2018/01/21 11:35 AM +08,2018-01-21,2018-01-21 09:05:00 +0530,Singapore,51342,big-simonchan,2018-01-22 15:58:38 +0530,2020-07-23 17:44:44 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9561078,https://inaturalist-open-data.s3.amazonaws.com/photos/13049133/medium.jpg?1516616697,opp so spa,2,0,FALSE,NA,"30 Allanbrooke Rd, Singapore 099983",1.2484185,103.8265367,212,212,FALSE,NA,NA,Crimson Marsh Glider,Trithemis aurora,Crimson Dropwing,114466
9561082,2018/01/21 12:30 PM +08,2018-01-21,2018-01-21 10:00:00 +0530,Singapore,51342,big-simonchan,2018-01-22 15:58:40 +0530,2018-01-23 10:52:56 +0530,research,CC-BY-NC,https://www.inaturalist.org/observations/9561082,https://inaturalist-open-data.s3.amazonaws.com/photos/13049166/medium.jpg?1516616911,NA,1,0,FALSE,NA,"Southern Islands, Singapore",1.2433682756,103.8270878792,31,31,FALSE,NA,NA,Yellow Palm Dart,Cephrenes trichopepla,Yellow Palm Dart,465882
